Scheduler,Input Output data Type,Model Name,Number of requests,QPS,Inference Time,P95 TTFT,P95 TPOT,Request Latency,Request Throughput (req/s),Token Throughput (tokens/s),Output Token Throughput (output-tokens/s),Max GPU Memory
vllm,long input long output,qwen_7b,10,2.0,442.29,159.64969958569856,0.07199312417766227,432.4448876101989,0.02260960003617536,200.43184336069095,68.27420922923874,39345.0
vllm,long input long output,qwen_7b,10,3.0,439.87,160.74086567056366,0.07130715323220736,431.20069479481316,0.022733989587832768,201.5345442971787,68.64982835837861,40267.0
vllm,long input long output,qwen_7b,10,4.0,439.88,160.8575577518437,0.07137964045069398,431.81515550343323,0.022733472765299627,201.52996271710467,68.64826770937529,40267.0
vllm,long input long output,qwen_7b,10,5.0,439.62,160.65573371062055,0.07126662120746093,431.907456494309,0.0227469177926391,201.64915153996634,68.68886765843229,40267.0
vllm,long input long output,qwen_7b,10,6.0,439.06,160.53214939832688,0.07122814414007705,431.59162470009176,0.022775930396756707,201.90634537420854,68.77647701908623,40267.0
vllm,long input long output,qwen_7b,10,7.0,439.33,160.63844777080232,0.07125864006397185,432.02209229557775,0.02276193294334555,201.78225934946397,68.73420890902055,40267.0
vllm,long input long output,qwen_7b,10,8.0,439.4,160.66142440941184,0.07127644641728104,432.2038684781175,0.02275830678197542,201.75011379153392,68.72325898953119,40267.0
vllm,long input long output,qwen_7b,10,9.0,443.63,162.0271660357248,0.07188555702137016,436.44969707103445,0.02254130694497667,199.82643193652368,68.06798458174605,40267.0
vllm,long input long output,qwen_7b,10,10.0,439.36,160.60308473585172,0.07124317359830924,432.3427453787532,0.022760378732702112,201.76848142753096,68.72951565914056,40267.0
vllm,long input long output,yi_6b,1,1.0,72.83,0.535878773778677,0.025524577772362226,71.8007339341566,0.013730605519703419,86.65385143484828,38.34958121653165,37741.0
vllm,long input long output,yi_6b,2,1.0,74.2,0.5252787587232888,0.026036938293816897,71.26094006104394,0.026954177897574122,130.37735849056602,55.242587601078164,37761.0
vllm,long input long output,yi_6b,3,1.0,76.52,0.5719832498580217,0.02683929368648096,74.8268131332472,0.03920543648719289,189.80658651332985,86.86617877679039,37947.0
vllm,long input long output,yi_6b,4,1.0,109.81,1.2662994231097395,0.028578433689800304,103.92340504662134,0.03642655495856479,235.44303797468353,95.85647937346326,38399.0
vllm,long input long output,yi_6b,5,1.0,170.39,1.2699219608679413,0.030079572819968113,156.47535428628325,0.029344445096543225,216.67938259287519,96.9423088209402,38419.0
vllm,long input long output,yi_6b,6,1.0,179.8,1.5796228018589318,0.03341153482584492,162.79906681762077,0.03337041156840934,265.027808676307,104.47719688542824,38775.0
vllm,long input long output,yi_6b,7,1.0,181.77,1.6112330618314443,0.03481893476539654,162.19144067438316,0.03851020520437916,320.7404962315013,117.41761566815205,38755.0
vllm,long input long output,yi_6b,8,1.0,182.22,1.6017388412263245,0.035660378558655594,160.0397341039963,0.043902974426517395,351.3445285918121,128.48754253100648,38775.0
vllm,long input long output,yi_6b,9,1.0,187.05,2.0635601483285426,0.037787457708584424,162.16498867087063,0.048115477145148355,399.78615343491043,138.54584335739105,39277.0
vllm,long input long output,yi_6b,10,1.0,194.60500000000002,2.0632308986503634,0.04197336628190974,190.30430976948702,0.051386141157729756,891.6934302818529,290.96888569152895,39257.0
vllm,long input long output,yi_6b,10,2.0,195.83,3.631582983303815,0.040184321300503145,168.88310482525262,0.05106469897359955,443.0577541745391,144.57437573405502,40299.0
vllm,long input long output,yi_6b,10,3.0,192.58,3.6299195483792577,0.039679325741405536,166.56557137900958,0.05192647211548447,450.53484266278946,147.01422785335964,40299.0
vllm,long input long output,yi_6b,10,4.0,196.01,3.697539438400417,0.03986848071855337,169.62185102789658,0.0510178052140197,442.65088515892046,144.44161012193257,40261.0
vllm,long input long output,yi_6b,10,5.0,194.7,3.698487874399871,0.039682618619025195,168.66249596062107,0.05136106831022086,445.6291730868002,145.41345659989727,40261.0
vllm,long input long output,yi_6b,10,6.0,192.36,3.698748958669603,0.039267949744555934,166.73152076052497,0.05198585984612185,451.0501143688916,147.18236639634017,40261.0
vllm,long input long output,yi_6b,10,7.0,192.32,3.699234117055312,0.03928668983197046,166.75725818788626,0.05199667221297837,451.1439267886855,147.21297836938436,40261.0
vllm,long input long output,yi_6b,10,8.0,194.7,3.699440637929365,0.03966829864166126,168.80541956154624,0.05136106831022086,445.6291730868002,145.41345659989727,40261.0
vllm,long input long output,yi_6b,10,9.0,194.51,3.6960576027631764,0.03969449904348318,168.69404243803578,0.05141123849673539,446.06446969307495,145.55549843195723,40261.0
vllm,long input long output,yi_6b,10,10.0,194.5,3.6994455920532348,0.03966932705885519,168.71653711940155,0.05141388174807198,446.0874035989717,145.56298200514138,40261.0
sarathi,long input short output,llama2_7b,1,1.0,9.62,0.7910190992988646,0.030890862529235983,8.606969360727817,0.10395010395010396,285.6548856548857,26.403326403326407,39371.0
sarathi,long input short output,llama2_7b,2,1.0,15.43,2.2047257506055757,0.03845067035481459,14.199765361240134,0.12961762799740764,617.1095268956578,36.87621516526248,39371.0
sarathi,long input short output,llama2_7b,3,1.0,16.66,2.214223197894171,0.04262445182483767,15.320694854622706,0.18007202881152462,822.9291716686674,46.51860744297719,39371.0
sarathi,long input short output,llama2_7b,4,1.0,17.39,2.226150710345246,0.04581972131066175,15.90241970361676,0.23001725129384704,1049.3962047153536,49.223691776883264,39371.0
sarathi,long input short output,llama2_7b,5,1.0,20.01,3.820748670957982,0.058321422695454844,18.446034748572856,0.2498750624687656,1356.5717141429284,51.92403798100949,39371.0
sarathi,long input short output,llama2_7b,6,1.0,22.13,4.598436582018621,0.06085572098009147,20.46977505250834,0.2711251694532309,1630.5015815634886,51.87528242205152,39371.0
sarathi,long input short output,llama2_7b,7,1.0,22.68,4.566141490405425,0.06124670344687396,20.93589025195688,0.30864197530864196,1778.7477954144622,53.5273368606702,39371.0
sarathi,long input short output,llama2_7b,8,1.0,35.98,4.523961277725174,0.0661623680031065,26.970102262892755,0.22234574763757645,1288.7715397443026,45.10839355197332,39371.0
sarathi,long input short output,llama2_7b,9,1.0,36.43,4.519774211384356,0.06924436484834981,27.00495466645807,0.24704913532802636,1359.5662915179796,44.578643974746086,39371.0
sarathi,long input short output,llama2_7b,10,1.0,44.519999999999996,4.6985569529933855,0.069842246707099,37.4428149320418,0.22461814914645106,2550.4492362982933,94.5193171608266,39371.0
sarathi,long input short output,llama2_7b,10,2.0,43.85,4.4734616377856575,0.06917385647395766,38.17500884940382,0.22805017103762826,1294.709236031927,47.98175598631699,39371.0
sarathi,long input short output,llama2_7b,10,3.0,43.67,4.475807273341342,0.06980129144512688,39.112886950303796,0.2289901534234028,1300.0457980306846,48.17952828028395,39371.0
sarathi,long input short output,llama2_7b,10,4.0,43.91,4.505433819280006,0.06967505494920677,39.90166155851911,0.22773855613755412,1292.940104759736,47.91619221134138,39371.0
sarathi,long input short output,llama2_7b,10,5.0,43.53,4.4705412046751,0.06924609699501437,39.87367365767713,0.2297266253158741,1304.226969905812,48.33448196645991,39371.0
sarathi,long input short output,llama2_7b,10,6.0,43.28,4.456718962313607,0.06909078262638874,39.85676325673703,0.2310536044362292,1311.760628465804,48.613678373382626,39371.0
sarathi,long input short output,llama2_7b,10,7.0,43.28,4.455039904196746,0.06892038194391013,40.01808375504333,0.2310536044362292,1311.760628465804,48.613678373382626,39371.0
sarathi,long input short output,llama2_7b,10,8.0,43.46,4.470339709683321,0.06905671766233773,40.304946293006644,0.23009664058904739,1306.3276576161988,48.41233317993557,39371.0
sarathi,long input short output,llama2_7b,10,9.0,43.69,4.492738543939776,0.0696281440448589,40.614757493184875,0.22888532845044635,1299.450675211719,48.15747310597391,39371.0
sarathi,long input short output,llama2_7b,10,10.0,43.41,4.473371378611772,0.06924696553355224,40.424239279958414,0.23036166781847503,1307.8322967058282,48.46809490900714,39371.0
sarathi,long input short output,mistral_7b,1,1.0,10.12,0.7923363563604653,0.032858727774085855,9.105808002874255,0.09881422924901187,271.5415019762846,25.098814229249015,39409.0
sarathi,long input short output,mistral_7b,2,1.0,14.49,2.013927747635171,0.035342588484236756,13.25946010388434,0.13802622498274672,657.1428571428571,39.26846100759144,39409.0
sarathi,long input short output,mistral_7b,3,1.0,15.05,1.9659764329437166,0.03710408208969053,13.717552216444163,0.19933554817275748,910.9634551495017,51.495016611295675,39409.0
sarathi,long input short output,mistral_7b,4,1.0,15.38,2.009294033749029,0.038398754087453725,13.904162867809644,0.2600780234070221,1186.5409622886866,55.65669700910273,39409.0
sarathi,long input short output,mistral_7b,5,1.0,16.63,3.000809986889362,0.044569239401619276,15.078374852519483,0.3006614552014432,1632.291040288635,62.47745039085989,39409.0
sarathi,long input short output,mistral_7b,6,1.0,17.39,3.3616293182130907,0.04553083070630502,15.759071347420104,0.3450258769407705,2074.9281196089705,66.0149511213341,39409.0
sarathi,long input short output,mistral_7b,7,1.0,17.68,3.3515136894769966,0.04563931723103983,15.960375821636989,0.39592760180995473,2281.787330316742,68.66515837104072,39409.0
sarathi,long input short output,mistral_7b,8,1.0,30.86,3.357459104154259,0.04582817130267802,21.84495322927832,0.2592352559948153,1502.5923525599483,52.592352559948154,39409.0
sarathi,long input short output,mistral_7b,9,1.0,31.11,3.363242821302265,0.047069744492707025,21.70928259445354,0.28929604628736744,1592.060430729669,52.201864352298294,39409.0
sarathi,long input short output,mistral_7b,10,1.0,37.015,3.422013030364178,0.046973278698009935,29.991942110145466,0.270160745643658,3067.567202485479,113.68364176685128,39409.0
sarathi,long input short output,mistral_7b,10,2.0,36.39,3.32658967084717,0.0467758269227816,30.774908469268116,0.2748007694421544,1560.1264083539434,57.818081890629294,39409.0
sarathi,long input short output,mistral_7b,10,3.0,36.34,3.3400380488019437,0.046879643108209614,31.833894653804595,0.275178866263071,1562.272977435333,57.89763346175013,39409.0
sarathi,long input short output,mistral_7b,10,4.0,36.38,3.3453734261682255,0.04706753466974248,32.423723016493014,0.27487630566245186,1560.555250137438,57.833974711379874,39409.0
sarathi,long input short output,mistral_7b,10,5.0,35.34,3.264227406866848,0.0459603225687969,31.788826836505898,0.28296547821165813,1606.4799094510468,59.53593661573287,39409.0
sarathi,long input short output,mistral_7b,10,6.0,36.13,3.3341409561457107,0.04682351794393201,32.74641694729216,0.2767783005812344,1571.353445889842,58.23415444229172,39409.0
sarathi,long input short output,mistral_7b,10,7.0,36.28,3.3514206565218045,0.047111899283775995,33.050310041802,0.27563395810363833,1564.856670341786,57.99338478500551,39409.0
sarathi,long input short output,mistral_7b,10,8.0,36.01,3.3291696514002975,0.04677185544999991,32.91533996474463,0.27770063871146905,1576.5898361566233,58.42821438489309,39409.0
sarathi,long input short output,mistral_7b,10,9.0,36.25,3.3440728340763597,0.04707213007491901,33.229642251390025,0.27586206896551724,1566.151724137931,58.04137931034483,39409.0
sarathi,long input short output,mistral_7b,10,10.0,35.94,3.3181866136379536,0.046737387584020886,33.017648446792734,0.2782415136338342,1579.6605453533668,58.54201446855871,39409.0
sarathi,long input short output,mixtral_7b_8expert,1,1.0,5.15,0.3802870810031891,0.014841704007252874,4.135721983853728,0.1941747572815534,533.5922330097087,49.32038834951456,39347.0
sarathi,long input short output,mixtral_7b_8expert,2,1.0,7.01,0.8146565149305388,0.01589453744958682,5.8914144274313,0.28530670470756064,1358.3452211126962,81.169757489301,39347.0
sarathi,long input short output,mixtral_7b_8expert,3,1.0,7.24,0.8425936443731188,0.016565528029058252,6.059064636286348,0.4143646408839779,1893.646408839779,107.04419889502762,39347.0
sarathi,long input short output,mixtral_7b_8expert,4,1.0,6.94,0.8021536426153034,0.015790287397927934,5.691647489368915,0.5763688760806917,2629.538904899135,123.342939481268,39347.0
sarathi,long input short output,mixtral_7b_8expert,5,1.0,7.55,1.1822700168937443,0.017344898227560832,6.147763135191052,0.6622516556291391,3595.364238410596,137.6158940397351,39347.0
sarathi,long input short output,mixtral_7b_8expert,6,1.0,7.27,1.2396314686629921,0.017008646458306454,5.9544283440336585,0.8253094910591472,4963.273727647868,157.9092159559835,39347.0
sarathi,long input short output,mixtral_7b_8expert,7,1.0,7.6,1.2192343483678996,0.016797974878033372,5.815096706151961,0.9210526315789475,5308.1578947368425,159.73684210526318,39347.0
sarathi,long input short output,mixtral_7b_8expert,8,1.0,13.67,1.2301104538841174,0.017326611782622486,7.125907358969561,0.5852231163130943,3392.099487929773,118.72713972201902,39347.0
sarathi,long input short output,mixtral_7b_8expert,9,1.0,13.42,1.1966836859472096,0.016722569201822177,6.851885017193854,0.6706408345752608,3690.6855439642327,121.0134128166915,39347.0
sarathi,long input short output,mixtral_7b_8expert,10,1.0,15.875,1.2254867973038928,0.017008617341813918,9.012760978681035,0.6299212598425197,7152.503937007874,265.07086614173227,39347.0
sarathi,long input short output,mixtral_7b_8expert,10,2.0,14.96,1.2240907821804285,0.017398156505436253,10.792481967178173,0.6684491978609626,3794.9866310160423,140.6417112299465,39347.0
sarathi,long input short output,mixtral_7b_8expert,10,3.0,13.83,1.1411918328842148,0.01609683623122505,10.84009281422477,0.7230657989877078,4105.061460592914,152.13304410701375,39347.0
sarathi,long input short output,mixtral_7b_8expert,10,4.0,14.9,1.231575289648026,0.017496738070592235,12.400382680888285,0.6711409395973155,3810.268456375839,141.20805369127515,39347.0
sarathi,long input short output,mixtral_7b_8expert,10,5.0,15.62,1.2769588548224418,0.017940058717913515,13.414841724745926,0.6402048655569783,3634.6350832266326,134.69910371318824,39347.0
sarathi,long input short output,mixtral_7b_8expert,10,6.0,14.34,1.1837174257496372,0.01702630609430126,12.445198711706324,0.697350069735007,3959.065550906555,146.72245467224548,39347.0
sarathi,long input short output,mixtral_7b_8expert,10,7.0,14.52,1.2110623348969964,0.0173783402241623,12.773525495105421,0.6887052341597797,3909.9862258953167,144.90358126721765,39347.0
sarathi,long input short output,mixtral_7b_8expert,10,8.0,14.77,1.2407148469239473,0.018514597883525587,13.150517175206911,0.6770480704129993,3843.805010155721,142.45091401489506,39347.0
sarathi,long input short output,mixtral_7b_8expert,10,9.0,14.58,1.208918462623842,0.01786417939694216,13.025879739504306,0.6858710562414266,3893.895747599451,144.30727023319616,39347.0
sarathi,long input short output,mixtral_7b_8expert,10,10.0,14.7,1.2055941910715773,0.018790790190776917,13.199904640391466,0.6802721088435374,3862.108843537415,143.12925170068027,39347.0
sarathi,long input short output,qwen_7b,1,1.0,9.88,0.8165711029432714,0.031812646067351576,8.865502362605184,0.10121457489878542,278.13765182186233,25.708502024291494,39359.0
sarathi,long input short output,qwen_7b,2,1.0,16.11,2.295339438645169,0.04018760140071618,14.8686981492443,0.12414649286157667,591.0614525139665,35.31967721911856,39359.0
sarathi,long input short output,qwen_7b,3,1.0,17.3,2.283158244425431,0.044253976996786945,15.952225042134524,0.17341040462427745,792.485549132948,44.797687861271676,39359.0
sarathi,long input short output,qwen_7b,4,1.0,18.11,2.3146790930535643,0.0476306570860191,16.6053040696308,0.22087244616234125,1007.6753175041414,47.26670347874103,39359.0
sarathi,long input short output,qwen_7b,5,1.0,20.65,3.9329094967804847,0.060006713935900936,19.08431258769706,0.2421307506053269,1314.5278450363196,50.31476997578693,39359.0
sarathi,long input short output,qwen_7b,6,1.0,22.36,4.628833460854366,0.06132179998754376,20.694396219565533,0.26833631484794274,1613.7298747763864,51.341681574239715,39359.0
sarathi,long input short output,qwen_7b,7,1.0,23.18,4.650430547865108,0.06249484656898237,21.431027295300733,0.30198446937014667,1740.3796376186367,52.372735116479724,39359.0
sarathi,long input short output,qwen_7b,8,1.0,37.36,4.645824527763761,0.06795523280907353,28.10201042515691,0.21413276231263384,1241.167023554604,43.44218415417559,39359.0
sarathi,long input short output,qwen_7b,9,1.0,37.66,4.626846594270319,0.07089548163407847,27.98535508122295,0.2389803505045141,1315.1619755708975,43.12267657992565,39359.0
sarathi,long input short output,qwen_7b,10,1.0,45.980000000000004,4.820531026879325,0.07159969029661555,39.03213839468081,0.21748586341887777,2469.4649847759893,91.51805132666375,39359.0
sarathi,long input short output,qwen_7b,10,2.0,45.26,4.577723715035244,0.07090299937515877,39.470616698847145,0.22094564737074682,1254.3747238179408,46.486964206805126,39359.0
sarathi,long input short output,qwen_7b,10,3.0,45.31,4.608899455540813,0.0709890659017345,40.63827277531381,0.22070183182520414,1252.9905098212314,46.43566541602295,39359.0
sarathi,long input short output,qwen_7b,10,4.0,44.94,4.580343748559243,0.07070025296989253,40.85007471337448,0.22251891410769917,1263.3066310636405,46.817979528259904,39359.0
sarathi,long input short output,qwen_7b,10,5.0,45.26,4.608435764419846,0.07112583856993855,41.466018769214855,0.22094564737074682,1254.3747238179408,46.486964206805126,39359.0
sarathi,long input short output,qwen_7b,10,6.0,45.09,4.598033761815167,0.0709550805773156,41.53791938787326,0.22177866489243733,1259.1040141938345,46.66223109336882,39359.0
sarathi,long input short output,qwen_7b,10,7.0,44.28,4.530525191430933,0.07006188932519693,40.93620366763788,0.22583559168925021,1282.1364046973804,47.51580849141825,39359.0
sarathi,long input short output,qwen_7b,10,8.0,45.26,4.6170934235444285,0.0712545335260578,41.9735644854838,0.22094564737074682,1254.3747238179408,46.486964206805126,39359.0
sarathi,long input short output,qwen_7b,10,9.0,45.31,4.620043836650438,0.071615620304902,42.113504982413716,0.22070183182520414,1252.9905098212314,46.43566541602295,39359.0
sarathi,long input short output,qwen_7b,10,10.0,45.21,4.614298310666345,0.07125591003049449,42.094996045413424,0.22119000221190002,1255.76199955762,46.53837646538376,39359.0
sarathi,long input short output,yi_6b,1,1.0,8.33,0.7027963981963694,0.026124869338917757,7.312859149649739,0.12004801920768307,329.89195678271307,30.4921968787515,39359.0
sarathi,long input short output,yi_6b,2,1.0,12.11,1.825364828435704,0.02914585462752136,10.918759163841605,0.16515276630883569,786.2923203963667,46.98596201486375,39359.0
sarathi,long input short output,yi_6b,3,1.0,12.35,1.783428016817197,0.03006011654846252,11.072153543215245,0.24291497975708504,1110.1214574898786,62.75303643724696,39359.0
sarathi,long input short output,yi_6b,4,1.0,12.91,1.8031966699054462,0.031981418155848665,11.517096272227354,0.30983733539891556,1413.5553834237026,66.30518977536794,39359.0
sarathi,long input short output,yi_6b,5,1.0,14.09,2.647814112249762,0.03844224421966364,12.565635033044964,0.35486160397445,1926.5436479772889,73.7402413058907,39359.0
sarathi,long input short output,yi_6b,6,1.0,15.05,2.9430596556048836,0.03992712094362576,13.442055450752378,0.39867109634551495,2397.5415282392028,76.27906976744185,39359.0
sarathi,long input short output,yi_6b,7,1.0,15.39,2.93611797359772,0.04010995624612494,13.698777077253906,0.4548408057179987,2621.312540610786,78.88239116309292,39359.0
sarathi,long input short output,yi_6b,8,1.0,25.83,2.913507838174701,0.039889591894774104,17.768879847018976,0.3097173828881146,1795.1993805652344,62.833914053426255,39359.0
sarathi,long input short output,yi_6b,9,1.0,26.21,2.9242070299573246,0.04034684031843566,17.881758901663122,0.343380389164441,1889.6985883250668,61.961083555894696,39359.0
sarathi,long input short output,yi_6b,10,1.0,30.985,2.9581170687451954,0.04013263857950313,24.016013890691102,0.32273680813296757,3664.5473616265936,135.80764886235275,39359.0
sarathi,long input short output,yi_6b,10,2.0,30.49,2.9041199467144905,0.04014483068969899,25.361180664529087,0.3279763857002296,1862.0203345359134,69.00623155132831,39359.0
sarathi,long input short output,yi_6b,10,3.0,30.14,2.9139345170697197,0.040283463512583134,26.16681473550852,0.33178500331785005,1883.64299933643,69.80756469807565,39359.0
sarathi,long input short output,yi_6b,10,4.0,30.25,2.90783305009827,0.04020973643207421,26.802037751185704,0.3305785123966942,1876.793388429752,69.55371900826447,39359.0
sarathi,long input short output,yi_6b,10,5.0,29.95,2.882156313280575,0.03977159864233377,26.849523854465218,0.333889816360601,1895.5926544240401,70.25041736227045,39359.0
sarathi,long input short output,yi_6b,10,6.0,30.17,2.9079555554315446,0.04019248189747136,27.279233493353235,0.33145508783559824,1881.769970169042,69.73815048060987,39359.0
sarathi,long input short output,yi_6b,10,7.0,30.23,2.914729224704206,0.0402766110198438,27.486811674991618,0.33079722130334105,1878.0350645054582,69.59973536222296,39359.0
sarathi,long input short output,yi_6b,10,8.0,29.28,2.8353012608364225,0.03912689761034786,26.72269499043468,0.34153005464480873,1938.9685792349726,71.85792349726776,39359.0
sarathi,long input short output,yi_6b,10,9.0,29.79,2.878976998804137,0.03978662358299166,27.291452028881753,0.3356831151393085,1905.7737495803963,70.62772742531051,39359.0
sarathi,long input short output,yi_6b,10,10.0,30.06,2.907012258702889,0.04017009117022658,27.620341311767692,0.33266799733865604,1888.6560212907518,69.99334664005323,39359.0
vllm,long input short output,llama2_7b,1,1.0,9.06,0.4300190676003694,0.030089378831797672,8.043040617369115,0.11037527593818984,303.31125827814566,28.03532008830022,37629.0
vllm,long input short output,llama2_7b,2,1.0,14.04,1.2717351278290152,0.04133425845053806,12.901202626666054,0.14245014245014245,678.2051282051283,40.52706552706553,38125.0
vllm,long input short output,llama2_7b,3,1.0,15.42,1.9240154025144878,0.04647286885022503,14.183201095368714,0.19455252918287938,889.1050583657587,50.25940337224384,38613.0
vllm,long input short output,llama2_7b,4,1.0,16.65,1.912680166680366,0.05108962702715192,15.308876689104363,0.24024024024024027,1096.0360360360362,51.411411411411414,38593.0
vllm,long input short output,llama2_7b,5,1.0,20.13,2.711801721714437,0.0652549894404244,18.689701144210993,0.24838549428713363,1348.4848484848485,51.61450571286637,39169.0
vllm,long input short output,llama2_7b,6,1.0,22.9,2.711332918610424,0.08419425910766089,21.372480028774586,0.26200873362445415,1575.6768558951967,50.13100436681223,39169.0
vllm,long input short output,llama2_7b,7,1.0,24.0,2.7098668506368995,0.09468905223737946,22.36309657972306,0.2916666666666667,1680.9166666666667,50.583333333333336,39149.0
vllm,long input short output,llama2_7b,8,1.0,29.89,2.711921963933855,0.10929499864255973,24.98337141028605,0.26764804282368687,1551.354968216795,54.29909668785547,39169.0
vllm,long input short output,llama2_7b,9,1.0,30.61,2.710921791009605,0.11358996426283449,25.578427397273483,0.29402156158118264,1618.0659915060437,53.05455733420451,39169.0
vllm,long input short output,llama2_7b,10,1.0,39.37,2.7153527546674012,0.12499210449052041,32.42178286290728,0.25400050800101603,2884.0741681483364,106.88341376682754,39149.0
vllm,long input short output,llama2_7b,10,2.0,38.83,3.975967358285561,0.13020195448596492,33.17987702786922,0.25753283543651817,1462.0911666237446,54.18490857584342,39955.0
vllm,long input short output,llama2_7b,10,3.0,38.63,3.966581267304719,0.13001438346788438,34.09995072735473,0.2588661661920787,1469.6608853222883,54.46544136681335,39955.0
vllm,long input short output,llama2_7b,10,4.0,38.57,3.9656988852191724,0.1300492304594566,34.59182951985858,0.25926886180969666,1471.9471091521907,54.550168524760174,39955.0
vllm,long input short output,llama2_7b,10,5.0,38.5,3.9642815458588303,0.12991090399251937,34.85988451954909,0.2597402597402597,1474.6233766233765,54.64935064935065,39955.0
vllm,long input short output,llama2_7b,10,6.0,38.77,3.9715041314717388,0.13061337335442652,35.32454669512808,0.2579313902501934,1464.353881867423,54.2687645086407,39955.0
vllm,long input short output,llama2_7b,10,7.0,38.44,3.9703146014362574,0.13002445119743541,35.189992845710364,0.2601456815816858,1476.9250780437046,54.73465140478668,39955.0
vllm,long input short output,llama2_7b,10,8.0,38.36,3.9609984612558042,0.12982825532419756,35.22864945661276,0.26068821689259647,1480.005213764338,54.848800834202294,39955.0
vllm,long input short output,llama2_7b,10,9.0,38.65,3.9600546590052543,0.13053222295886363,35.59026537970639,0.258732212160414,1468.9003880983182,54.4372574385511,39955.0
vllm,long input short output,llama2_7b,10,10.0,38.63,3.958091620542109,0.13053274941844084,35.64083407763391,0.2588661661920787,1469.6608853222883,54.46544136681335,39955.0
vllm,long input short output,mistral_7b,1,1.0,9.65,0.4176394315436482,0.03247456919961414,8.634130992926657,0.10362694300518134,284.76683937823833,26.32124352331606,37375.0
vllm,long input short output,mistral_7b,2,1.0,13.28,1.2503696627914904,0.03864038450046317,12.137667933898047,0.15060240963855423,717.0180722891566,42.846385542168676,38011.0
vllm,long input short output,mistral_7b,3,1.0,14.13,1.9308185271918774,0.04153345144536695,12.895524701662362,0.21231422505307854,970.276008492569,54.84784147204529,38603.0
vllm,long input short output,mistral_7b,4,1.0,15.05,1.9303906757384535,0.044944289908933385,13.721716277953236,0.26578073089700993,1212.5581395348836,56.87707641196013,38603.0
vllm,long input short output,mistral_7b,5,1.0,17.55,2.7374563405290244,0.05484252963889565,16.117310389503835,0.2849002849002849,1546.7236467236467,59.2022792022792,39327.0
vllm,long input short output,mistral_7b,6,1.0,19.76,2.7340965231414884,0.06606426007245951,18.237555294996127,0.30364372469635625,1826.062753036437,58.09716599190283,39327.0
vllm,long input short output,mistral_7b,7,1.0,20.59,2.7339436238631607,0.07401132850449903,18.968948585074394,0.33997085964060225,1959.3006313744536,58.960660514813014,39327.0
vllm,long input short output,mistral_7b,8,1.0,24.86,2.726440041465685,0.08324666246553936,20.044695654790846,0.32180209171359614,1865.2453740949315,65.28559935639582,39327.0
vllm,long input short output,mistral_7b,9,1.0,25.41,2.7293229373171926,0.08728898709937156,20.49240237157792,0.3541912632821724,1949.1932310114128,63.91184573002755,39327.0
vllm,long input short output,mistral_7b,10,1.0,30.085,3.673564935196191,0.11690125975292177,23.418540627136828,0.33239155725444575,3774.1731760013295,139.87036729267075,40407.0
vllm,long input short output,mistral_7b,10,2.0,29.57,3.9650313461199405,0.11518918680019989,25.181437569810075,0.3381805884342239,1919.9526547176192,71.1531958065607,41203.0
vllm,long input short output,mistral_7b,10,3.0,29.56,3.9672403326723726,0.11560494712457972,26.283832926582544,0.33829499323410017,1920.6021650879568,71.17726657645467,41203.0
vllm,long input short output,mistral_7b,10,4.0,29.59,3.9695262878667563,0.11589477439904938,26.87499989434145,0.33795201081446435,1918.6549509969584,71.1051030753633,41203.0
vllm,long input short output,mistral_7b,10,5.0,29.25,3.9648542192764578,0.11517603732284526,26.876331758825106,0.3418803418803419,1940.957264957265,71.93162393162393,41203.0
vllm,long input short output,mistral_7b,10,6.0,29.26,3.97169549302198,0.11541485620529583,27.118559234123673,0.3417634996582365,1940.293916609706,71.90704032809296,41203.0
vllm,long input short output,mistral_7b,10,7.0,29.22,3.969379558693617,0.11525886336649557,27.229599671578033,0.3422313483915127,1942.950034223135,72.00547570157427,41203.0
vllm,long input short output,mistral_7b,10,8.0,29.23,3.972230419749394,0.1153569148123248,27.357087873062117,0.3421142661648991,1942.2853232979814,71.98084160109477,41203.0
vllm,long input short output,mistral_7b,10,9.0,29.44,3.977856996981427,0.11592512612106833,27.65469878143631,0.33967391304347827,1928.430706521739,71.46739130434783,41203.0
vllm,long input short output,mistral_7b,10,10.0,29.31,3.973553740186617,0.11563069877462509,27.599401220167053,0.34118048447628796,1936.9839645172297,71.78437393381098,41203.0
vllm,long input short output,mixtral_7b_8expert,1,1.0,4.64,0.0965315252542495,0.01394287569323194,3.624279455281794,0.21551724137931036,592.2413793103449,54.74137931034483,38311.0
vllm,long input short output,mixtral_7b_8expert,2,1.0,5.8,0.1481408941093832,0.015096678501474874,4.721615542564541,0.3448275862068966,1641.7241379310344,98.10344827586208,38615.0
vllm,long input short output,mixtral_7b_8expert,3,1.0,6.26,0.14665128514170644,0.016761318265339133,5.13625659858808,0.4792332268370607,2190.0958466453676,123.80191693290735,38615.0
vllm,long input short output,mixtral_7b_8expert,4,1.0,6.16,0.1427505473606288,0.016492563794156652,4.997474043443798,0.6493506493506493,2962.5,138.96103896103895,38615.0
vllm,long input short output,mixtral_7b_8expert,5,1.0,6.8,0.2089007562026381,0.020815118903426726,5.59264084212482,0.7352941176470589,3991.9117647058824,152.79411764705884,38889.0
vllm,long input short output,mixtral_7b_8expert,6,1.0,6.31,0.22563016181811688,0.01776095231364528,5.253269441891462,0.9508716323296356,5718.38351822504,181.93343898573693,39165.0
