Scheduler,Input Output data Type,Model Name,Number of Requests,QPS,Request No,Prefill Token Count,Decode Token Count,Prefill Time,Decode Time,Request Execution Time,Request End-to-End time,Scheduling Delay
sarathi,long input long output,mistral_7b,6,1.0,3,7451,3879,2.5770447067916398,154.1472944142297,156.72433912102133,158.49954204726964,1.775202926248312
sarathi,long input long output,mistral_7b,6,1.0,4,5074,5992,1.8237736504524944,226.78105463739485,228.6048282878473,231.57762019056827,2.972791902720928
sarathi,long input long output,mistral_7b,6,1.0,5,8465,2267,3.28749242797494,93.37004308123142,96.65753550920635,100.28130895271896,3.6237734435126185
sarathi,long input long output,mistral_7b,7,1.0,0,3518,2793,1.0961259910836816,121.16761986073108,122.26374585181476,122.2639076532796,0.0001618014648556
sarathi,long input long output,mistral_7b,7,1.0,1,2057,1306,0.6622496973723173,56.54367156140506,57.20592125877738,58.23897571209818,1.0330544533208013
sarathi,long input long output,mistral_7b,7,1.0,2,2302,2548,0.7517423052340746,111.22833683155476,111.98007913678885,113.313176500611,1.3330973638221622
sarathi,long input long output,mistral_7b,7,1.0,3,7451,3879,2.588349656201899,161.05377337895334,163.64212303515524,165.43328806292266,1.7911650277674198
sarathi,long input long output,mistral_7b,7,1.0,4,5074,5992,1.832213008776307,234.0865875333548,235.91880054213107,238.918982995674,3.000182453542948
sarathi,long input long output,mistral_7b,7,1.0,5,8465,2267,3.2895275074988604,98.9845294682309,102.27405697572976,105.93312888592482,3.6590719101950526
sarathi,long input long output,mistral_7b,7,1.0,6,8091,2558,3.272394827567041,110.42320043127984,113.69559525884688,118.36988029815257,4.674285039305687
sarathi,long input long output,mistral_7b,8,1.0,0,3518,2793,1.0967022869735956,123.24463755916804,124.34133984614164,124.34184513892978,0.0005052927881479
sarathi,long input long output,mistral_7b,8,1.0,1,2057,1306,0.6622691890224814,57.839596533216536,58.50186572223902,59.53601149749011,1.0341457752510903
sarathi,long input long output,mistral_7b,8,1.0,2,2302,2548,0.7519077686592937,113.34764167387038,114.09954944252968,115.43418291024864,1.3346334677189589
sarathi,long input long output,mistral_7b,8,1.0,3,7451,3879,2.591645116917789,162.8668778957799,165.4585230126977,167.25125319231302,1.7927301796153188
sarathi,long input long output,mistral_7b,8,1.0,4,5074,5992,1.8312260825186968,235.72210788633677,237.55333396885544,240.5585035579279,3.005169589072466
