Scheduler,Input Output data Type,Model Name,Number of requests,QPS,Inference Time,P95 TTFT,P95 TPOT,Request Latency,Request Throughput (req/s),Token Throughput (tokens/s),Output Token Throughput (output-tokens/s),Max GPU Memory
vllm,long input short output,mixtral_7b_8expert,8,1.0,24.83,0.12008659190032626,0.051906020633840755,17.433581555809358,0.3221908981071285,1867.4989931534435,65.3644784534837,39167.0
vllm,long input short output,mixtral_7b_8expert,9,1.0,24.73,0.11994214593432838,0.05133770720527802,17.164532974129543,0.36393044884755354,2002.7901334411645,65.6692276587141,39167.0
vllm,long input short output,mixtral_7b_8expert,10,1.0,28.64,0.32410502564162014,0.05638739467222393,21.604187337460463,0.34916201117318435,3964.594972067039,146.92737430167597,39303.0
vllm,long input short output,mixtral_7b_8expert,10,2.0,25.57,0.15055740049574518,0.05499336304189566,20.840626829117532,0.39108330074305825,2220.2972233085648,82.28392647633946,39303.0
vllm,long input short output,mixtral_7b_8expert,10,3.0,24.19,0.14769861927488817,0.055291678351253114,20.638452420860993,0.41339396444811904,2346.9615543613063,86.97809011988424,39457.0
vllm,long input short output,mixtral_7b_8expert,10,4.0,23.64,0.16125501155620436,0.05447697415244098,20.659133515914434,0.4230118443316413,2401.565143824027,89.00169204737732,39203.0
vllm,long input short output,mixtral_7b_8expert,10,5.0,23.5,0.15543539712671187,0.055866788718155404,20.89393170966068,0.425531914893617,2415.872340425532,89.53191489361703,39203.0
vllm,long input short output,mixtral_7b_8expert,10,6.0,23.02,0.209333948441781,0.052761882993979194,20.60627342694206,0.43440486533449174,2466.24674196351,91.39878366637707,39203.0
vllm,long input short output,mixtral_7b_8expert,10,7.0,23.41,0.20398991063702845,0.05572606220695248,21.115836381644474,0.42716787697565145,2425.1601879538657,89.87612131567705,39383.0
vllm,long input short output,mixtral_7b_8expert,10,8.0,23.29,0.24951476146234197,0.0557530997597496,21.161533129296725,0.42936882782310004,2437.655646200086,90.33920137398026,39693.0
vllm,long input short output,mixtral_7b_8expert,10,9.0,22.98,0.25063999267295,0.05482352665843791,20.912152296584097,0.4351610095735422,2470.539599651871,91.55787641427328,39693.0
vllm,long input short output,mixtral_7b_8expert,10,10.0,23.31,0.3409013017662801,0.05747436992474831,21.343878557626155,0.429000429000429,2435.5641355641355,90.26169026169026,39409.0
vllm,long input short output,qwen_7b,1,1.0,12.61,0.2509015309624374,0.04482592248243718,11.59212018060498,0.07930214115781127,217.92228390166537,20.14274385408406,38441.0
vllm,long input short output,qwen_7b,2,1.0,16.09,0.5433819826343097,0.04802900325374341,14.926402483030689,0.12430080795525171,591.7961466749534,35.36357986326911,38835.0
vllm,long input short output,qwen_7b,3,1.0,16.76,0.5326485203811898,0.05021856401750837,15.47824051901698,0.17899761336515513,818.0190930787588,46.24105011933174,38835.0
vllm,long input short output,qwen_7b,4,1.0,17.26,0.7064443765324541,0.052337345710859275,15.85593708595261,0.2317497103128621,1057.300115874855,49.59443800695249,39245.0
vllm,long input short output,qwen_7b,5,1.0,18.18,0.7700192620977759,0.05999753068373336,16.640187644446268,0.27502750275027504,1493.1243124312432,57.15071507150715,39363.0
vllm,long input short output,qwen_7b,6,1.0,18.57,0.7891996815451421,0.0666235909295584,17.202947032288648,0.32310177705977383,1943.0802369413032,61.82014001077006,39685.0
vllm,long input short output,qwen_7b,7,1.0,18.48,0.7894809707067907,0.06721664098919904,16.98208981871139,0.3787878787878788,2183.008658008658,65.6926406926407,39685.0
vllm,long input short output,qwen_7b,8,1.0,25.53,0.7915794733911753,0.07366545924119096,19.198468210815918,0.3133568350959655,1816.2945554249902,63.572267920094006,39549.0
vllm,long input short output,qwen_7b,9,1.0,25.87,0.7891640142071992,0.07534009940567263,19.568082677572967,0.3478933127174333,1914.534209509084,62.77541553923463,39685.0
vllm,long input short output,qwen_7b,10,1.0,30.035,0.84863172294572,0.09089509671321139,23.357353623339442,0.33294489761944396,3780.4561345097386,140.10321291826202,39895.0
vllm,long input short output,qwen_7b,10,2.0,27.27,1.6707305830088446,0.07785547234462378,22.88316296027042,0.3667033370003667,2081.884855152182,77.15438210487716,40379.0
vllm,long input short output,qwen_7b,10,3.0,27.87,1.6234023432480171,0.08005081359320543,24.589215860329567,0.35880875493362036,2037.064944384643,75.49336203803372,40425.0
vllm,long input short output,qwen_7b,10,4.0,27.87,1.6218886784859934,0.07995818901367152,25.107250967028083,0.35880875493362036,2037.064944384643,75.49336203803372,40373.0
vllm,long input short output,qwen_7b,10,5.0,27.87,1.6691597862634806,0.0842898661905686,25.487273241614453,0.35880875493362036,2037.064944384643,75.49336203803372,40563.0
vllm,long input short output,qwen_7b,10,6.0,27.65,1.6756677799974569,0.08394154353741515,25.477071496308774,0.3616636528028933,2053.273056057866,76.09403254972875,40563.0
vllm,long input short output,qwen_7b,10,7.0,27.75,1.6730891686165705,0.08489262933842834,25.8160822997801,0.36036036036036034,2045.873873873874,75.81981981981981,40563.0
vllm,long input short output,qwen_7b,10,8.0,27.67,1.6663393561961128,0.08446238573587225,25.82394698660355,0.36140224069389226,2051.7889410914345,76.03903144199494,40563.0
vllm,long input short output,qwen_7b,10,9.0,27.3,1.6744330137735233,0.08552944748196747,25.552182659984098,0.3663003663003663,2079.5970695970695,77.06959706959707,40563.0
vllm,long input short output,qwen_7b,10,10.0,27.79,1.67261808286421,0.08462610381635989,26.096387735719322,0.35984166966534725,2042.929111191076,75.71068729758906,40563.0
vllm,long input short output,yi_6b,1,1.0,12.44,0.2466679378412664,0.044198179494206735,11.42919868370518,0.08038585209003216,220.90032154340838,20.418006430868168,38375.0
vllm,long input short output,yi_6b,2,1.0,15.86,0.511481770593673,0.047455310892548716,14.703978401538915,0.12610340479192939,600.3783102143758,35.87641866330391,38795.0
vllm,long input short output,yi_6b,3,1.0,16.38,0.5041050184750929,0.049026658015819985,15.09706353622023,0.18315018315018317,836.996336996337,47.313797313797316,38795.0
vllm,long input short output,yi_6b,4,1.0,16.59,0.6646669585490599,0.04977908039434102,15.179148305463606,0.24110910186859555,1100.0,51.597347799879444,39195.0
vllm,long input short output,yi_6b,5,1.0,17.68,0.7251367049757391,0.05592955903141859,16.132140856189654,0.2828054298642534,1535.3506787330316,58.76696832579186,39449.0
vllm,long input short output,yi_6b,6,1.0,18.36,0.7451207202393562,0.06388718834089167,16.70277461776277,0.32679738562091504,1965.3050108932462,62.52723311546841,39635.0
vllm,long input short output,yi_6b,7,1.0,18.39,0.7468182144220918,0.06615931389358477,16.671778374444692,0.3806416530723219,2193.6922240348013,66.01413811854269,39635.0
vllm,long input short output,yi_6b,8,1.0,25.77,0.7473985821707174,0.07110677496493303,19.084335465135517,0.3104384943733023,1799.3791230112533,62.980209545983705,39635.0
vllm,long input short output,yi_6b,9,1.0,25.48,0.746506143733859,0.07208987384060905,18.861028350889683,0.3532182103610675,1943.8383045525902,63.73626373626374,39635.0
vllm,long input short output,yi_6b,10,1.0,29.715,0.7955860187415965,0.0876980134967016,22.60462767870631,0.33653037186606094,3821.1677603903754,141.61198048123842,39845.0
vllm,long input short output,yi_6b,10,2.0,27.37,1.0962041688268074,0.07507857920747481,22.696626291598655,0.36536353671903543,2074.2784070149796,76.87248812568505,39703.0
vllm,long input short output,yi_6b,10,3.0,27.26,1.570047572418116,0.08118299145629859,23.773405498079953,0.3668378576669112,2082.648569332355,77.18268525311812,40703.0
vllm,long input short output,yi_6b,10,4.0,26.99,1.5678119229734875,0.07988128631812286,24.03698508611414,0.3705075954057058,2103.482771396814,77.95479807336051,40703.0
vllm,long input short output,yi_6b,10,5.0,26.43,1.5671964363893494,0.08045683344156712,23.774961162975522,0.37835792659856227,2148.0514566780175,79.60650775633749,40703.0
vllm,long input short output,yi_6b,10,6.0,26.98,1.574108334281482,0.08128822887486116,24.583095646975558,0.37064492216456635,2104.2624166048927,77.98369162342476,40703.0
vllm,long input short output,yi_6b,10,7.0,26.3,1.5742378660012037,0.07916106229735304,24.120397228910583,0.38022813688212925,2158.6692015209123,80.0,40703.0
vllm,long input short output,yi_6b,10,8.0,26.95,1.5199662220198662,0.073313136806022,24.79641809795284,0.3710575139146568,2106.604823747681,78.07050092764379,40363.0
vllm,long input short output,yi_6b,10,9.0,27.16,1.5259522635489704,0.07661794480999769,25.108470367139667,0.36818851251840945,2090.3166421207657,77.46686303387334,40363.0
vllm,long input short output,yi_6b,10,10.0,27.24,1.5269404250429943,0.07613742797883996,25.23668738720007,0.3671071953010279,2084.177679882526,77.23935389133628,40363.0
sarathi,mixed long short input output,llama2_7b,1,1.0,6.26,0.2607923247851431,0.04579608889997279,5.252710265573114,0.1597444089456869,96.3258785942492,17.57188498402556,39383.0
sarathi,mixed long short input output,llama2_7b,2,1.0,9.93,0.2653372484142892,0.04506634469202182,8.708895799680613,0.2014098690835851,97.38167170191339,30.71500503524673,39383.0
sarathi,mixed long short input output,llama2_7b,3,1.0,288.1,0.2655568188754841,0.04723204257987989,258.9796125010121,0.010413051023950017,25.88337382853176,23.366886497743838,39383.0
sarathi,mixed long short input output,llama2_7b,4,1.0,286.67,0.2251404357142746,0.04676981138594959,244.2618043724563,0.013953326124114835,28.335717026546202,24.352042418111417,39383.0
sarathi,mixed long short input output,llama2_7b,5,1.0,288.53,0.26591210849583147,0.04820462403657373,244.0879729258362,0.017329220531660486,35.316951443524076,29.629501265033102,39383.0
sarathi,mixed long short input output,llama2_7b,6,1.0,290.47,3.068286264431663,0.05270843252512306,235.04961057787295,0.020656177918545803,65.76238510001032,29.98932764140875,39503.0
sarathi,mixed long short input output,llama2_7b,7,1.0,289.3,2.9123983943834872,0.05225687454671113,238.7833583330036,0.024196335983408226,76.13895610093329,39.54718285516764,39503.0
sarathi,mixed long short input output,llama2_7b,8,1.0,291.71,2.661117352463769,0.052103826263139925,233.0822312594274,0.027424496931884406,86.14377292516541,48.2568304137671,39503.0
sarathi,mixed long short input output,llama2_7b,9,1.0,294.27,2.729507511295377,0.05297332061152082,226.90085584977635,0.030584157406463454,91.58595847351073,49.498759642505185,39503.0
sarathi,mixed long short input output,llama2_7b,10,1.0,288.895,3.9838974502054048,0.05393745015665457,286.1227281551808,0.03461465238235345,194.12589349071465,106.15621592620157,39503.0
sarathi,mixed long short input output,llama2_7b,10,2.0,287.92,2.6826641283347232,0.05660936098730624,214.99490987975133,0.03473186996387885,97.39163656571269,53.25784940261183,39503.0
sarathi,mixed long short input output,llama2_7b,10,3.0,288.42,2.67719621887663,0.057681689928396764,215.97202287546807,0.03467165938561819,97.22280008321198,53.165522501906935,39503.0
sarathi,mixed long short input output,llama2_7b,10,4.0,278.9,2.7051746159326244,0.05850924635727652,209.09381294990874,0.035855145213338116,100.54141269272141,54.98027967013267,39503.0
sarathi,mixed long short input output,llama2_7b,10,5.0,282.41,2.714882770949039,0.05777900406211056,211.45219040968206,0.035409510994653164,99.29180978010693,54.29694415920115,39503.0
sarathi,mixed long short input output,llama2_7b,10,6.0,286.48,2.7021528481272945,0.058305707856470074,214.7072997921494,0.03490645071209159,97.88117844177603,53.525551521921244,39503.0
sarathi,mixed long short input output,llama2_7b,10,7.0,289.04,2.699998257146213,0.05800824765217813,216.95075101290115,0.0345972875726543,97.01425408247992,53.0514807639081,39503.0
sarathi,mixed long short input output,llama2_7b,10,8.0,288.2,2.5917005601571836,0.05709714331795733,216.5897622544666,0.03469812630117974,97.2970159611381,53.20610687022901,39503.0
sarathi,mixed long short input output,llama2_7b,10,9.0,292.62,2.1919941050582534,0.04963959425244921,219.3363555773276,0.0341740140796938,95.82735288086938,52.40243318980247,39503.0
sarathi,mixed long short input output,llama2_7b,10,10.0,294.93,2.6165281531284528,0.05771779832292276,220.93997285846837,0.03390635065947852,95.07679788424372,51.99199810124436,39503.0
sarathi,mixed long short input output,mistral_7b,1,1.0,6.3,0.2569673771504313,0.04611805996242398,5.284004992572591,0.15873015873015872,95.71428571428572,17.460317460317462,39483.0
sarathi,mixed long short input output,mistral_7b,2,1.0,10.38,0.2689995038206689,0.04708180271404939,9.14188066065544,0.19267822736030826,93.15992292870905,29.38342967244701,39483.0
sarathi,mixed long short input output,mistral_7b,3,1.0,288.37,0.27347544734366236,0.04571936210623545,259.2052236667601,0.010403301314283733,25.859139300204596,23.345008149252696,39483.0
sarathi,mixed long short input output,mistral_7b,4,1.0,289.74,0.2744376551476307,0.04782707333328372,246.86394892319794,0.01380548077586802,28.03548008559398,24.09401532408366,39483.0
sarathi,mixed long short input output,mistral_7b,5,1.0,291.32,0.27757438365370035,0.04793417732130726,246.17684327280145,0.017163256899629276,34.97871756144446,29.345736646986133,39483.0
sarathi,mixed long short input output,mistral_7b,6,1.0,291.18,3.137286906829104,0.05246797356976669,235.5527186015388,0.0206058108386565,65.60203310666941,29.916203035922795,39603.0
sarathi,mixed long short input output,mistral_7b,7,1.0,293.09,2.9093321288702985,0.05194625425182694,242.40322048242658,0.02388344877000239,75.1543894366918,39.035791053942475,39603.0
sarathi,mixed long short input output,mistral_7b,8,1.0,292.7,2.770103620458392,0.053762787569559316,233.9292360591934,0.027331738981892725,85.85240860949779,48.09361120601299,39603.0
sarathi,mixed long short input output,mistral_7b,9,1.0,291.67,2.693228936428203,0.05286504634480107,224.7976925643626,0.030856790208111905,92.40237254431378,49.940000685706444,39603.0
sarathi,mixed long short input output,mistral_7b,10,1.0,291.75,3.924272523040418,0.052944397412963,287.8436996930861,0.03427592116538132,192.22622107969153,105.11739502999143,39603.0
sarathi,mixed long short input output,mistral_7b,10,2.0,296.72,2.6005601952667314,0.05619163351326933,221.8568284968029,0.03370180641682394,94.503235373416,51.67834995955783,39603.0
sarathi,mixed long short input output,mistral_7b,10,3.0,292.64,2.6368575860513337,0.057255411786713326,219.1701665840692,0.03417167851284855,95.82080371787863,52.398851831601974,39603.0
sarathi,mixed long short input output,mistral_7b,10,4.0,292.46,2.6352360086631927,0.05796038963631998,219.62406676008814,0.034192710114203655,95.87977843123846,52.431101689119885,39603.0
sarathi,mixed long short input output,mistral_7b,10,5.0,295.6,2.721212857635688,0.05928298431969066,222.01779991945932,0.03382949932341001,94.86129905277402,51.87415426251691,39603.0
sarathi,mixed long short input output,mistral_7b,10,6.0,292.7,2.6187961513758604,0.057606140737571164,219.47475308910924,0.0341646737273659,95.80116159890673,52.38811069354288,39603.0
sarathi,mixed long short input output,mistral_7b,10,7.0,296.85,2.660010258120015,0.05862781880614626,222.8534620505756,0.0336870473303015,94.46184941889842,51.65571837628431,39603.0
sarathi,mixed long short input output,mistral_7b,10,8.0,294.61,2.624779424106233,0.05778704874490706,221.3679086743503,0.033943179118156204,95.18006856522182,52.04847085978072,39603.0
sarathi,mixed long short input output,mistral_7b,10,9.0,296.76,2.6591419375734366,0.05855486747955096,222.56885529329284,0.03369726378218089,94.49049737161343,51.671384283596176,39603.0
sarathi,mixed long short input output,mistral_7b,10,10.0,291.93,2.6043238842743412,0.057522813418765945,219.38695483844478,0.03425478710649813,96.05384852533142,52.52629054910424,39603.0
sarathi,mixed long short input output,mixtral_7b_8expert,1,1.0,6.12,0.2611007080413401,0.04440615966770832,5.101516776485369,0.16339869281045752,98.52941176470588,17.973856209150327,39409.0
sarathi,mixed long short input output,mixtral_7b_8expert,2,1.0,9.92,0.22105445434572166,0.04508390988254063,8.693161165365018,0.20161290322580647,97.47983870967742,30.745967741935484,39409.0
sarathi,mixed long short input output,mixtral_7b_8expert,3,1.0,283.51,0.26304676153231404,0.046129157926760124,254.8141181114828,0.010581637332016508,26.302423194949032,23.745194173045043,39409.0
sarathi,mixed long short input output,mixtral_7b_8expert,4,1.0,291.38,0.2574049742659554,0.04789464519089455,248.27280839207805,0.01372777815910495,27.877685496602375,23.958404832177912,39409.0
sarathi,mixed long short input output,mixtral_7b_8expert,5,1.0,288.81,0.23687803805805738,0.045800682716497454,244.22722158292305,0.017312419930057825,35.282711817457844,29.600775596412866,39409.0
sarathi,mixed long short input output,mixtral_7b_8expert,6,1.0,287.97,2.8784524571965444,0.04935390751596244,232.80585785553558,0.020835503698301904,66.33329860749383,30.24967878598465,39409.0
sarathi,mixed long short input output,mixtral_7b_8expert,7,1.0,288.6,2.688364657363852,0.04932177874149676,238.396522636013,0.024255024255024252,76.32363132363132,39.64310464310464,39409.0
sarathi,mixed long short input output,mixtral_7b_8expert,8,1.0,283.46,2.264519629813729,0.046880373458757056,226.24651632547602,0.02822267692090595,88.6509560431807,49.66132787694913,39409.0
sarathi,mixed long short input output,mixtral_7b_8expert,9,1.0,289.5,2.5270641607232385,0.05030685291285727,222.9944439728278,0.031088082901554404,93.09499136442142,50.314335060449054,39409.0
sarathi,mixed long short input output,mixtral_7b_8expert,10,1.0,290.62,3.6243872840190305,0.049633871987046836,289.2681232871837,0.034409194136673316,192.9736425572913,105.52611657834973,39409.0
sarathi,mixed long short input output,mixtral_7b_8expert,10,2.0,289.68,2.1440583586576367,0.04748551087775293,216.12053797603568,0.03452085059375863,96.79991714995857,52.93427230046948,39409.0
sarathi,mixed long short input output,mixtral_7b_8expert,10,3.0,290.53,2.3754919697646955,0.051590194537979604,216.90309298343473,0.03441985337142464,96.51671083881183,52.77940315974254,39409.0
sarathi,mixed long short input output,mixtral_7b_8expert,10,4.0,285.87,2.3928192117600666,0.05237109148512023,214.10538456549386,0.03498093539021233,98.0900409276944,53.639766327351595,39409.0
sarathi,mixed long short input output,mixtral_7b_8expert,10,5.0,287.18,2.3770651667495226,0.05120049431479307,215.28561167692516,0.034821366390417156,97.64259349536876,53.39508322306567,39409.0
sarathi,mixed long short input output,mixtral_7b_8expert,10,6.0,282.57,2.4226789337699266,0.0525821646353137,211.7393882364033,0.03538946101850869,99.23558764200021,54.266199525781225,39409.0
sarathi,mixed long short input output,mixtral_7b_8expert,10,7.0,282.87,2.48890853686025,0.05382758017048431,212.1533260061986,0.03535192844769682,99.13034256018666,54.2086470816983,39409.0
sarathi,mixed long short input output,mixtral_7b_8expert,10,8.0,288.39,2.213957966188897,0.04950448562704179,216.1686631192335,0.03467526613266757,97.23291376261314,53.171053087832455,39409.0
sarathi,mixed long short input output,mixtral_7b_8expert,10,9.0,281.73,2.29675579339964,0.04982688333989033,211.07865227278074,0.03549497746068931,99.53146629751889,54.42799843822099,39409.0
sarathi,mixed long short input output,mixtral_7b_8expert,10,10.0,289.62,2.4132955332170205,0.05276514046528644,216.96117878551578,0.034528002209792144,96.81997099647815,52.94523858849527,39409.0
sarathi,mixed long short input output,qwen_7b,1,1.0,6.43,0.2698974579107016,0.04723387800900419,5.418580943718553,0.15552099533437014,93.7791601866252,17.107309486780718,39579.0
sarathi,mixed long short input output,qwen_7b,2,1.0,10.66,0.28117323556216434,0.04759928329151353,9.412139760761056,0.18761726078799248,90.71294559099437,28.611632270168855,39579.0
sarathi,mixed long short input output,qwen_7b,3,1.0,292.65,0.272180141787976,0.04798537109312288,263.0980555858929,0.01025115325474116,25.480949940201608,23.00358790363916,39579.0
sarathi,mixed long short input output,qwen_7b,4,1.0,290.53,0.2634419041220098,0.049785551727274696,247.59202672194215,0.013767941348569856,27.959246893608235,24.02849963859154,39579.0
sarathi,mixed long short input output,qwen_7b,5,1.0,284.72,0.2746184329967945,0.048837241431448304,240.49734619692896,0.0175611126720989,35.78954762573756,30.025990446754705,39579.0
sarathi,mixed long short input output,qwen_7b,6,1.0,293.4,2.802428748691455,0.051572888128987276,236.68568316928577,0.02044989775051125,65.10565780504432,29.68984321745058,39699.0
sarathi,mixed long short input output,qwen_7b,7,1.0,295.24,2.9214112685993285,0.05418961574464411,243.8596612171036,0.023709524454680938,74.60709930903671,38.75152418371494,39699.0
sarathi,mixed long short input output,qwen_7b,8,1.0,294.58,2.774234426289329,0.05288343797359727,235.73787800612618,0.02715730871070677,85.3045013239188,47.7866793400774,39699.0
sarathi,mixed long short input output,qwen_7b,9,1.0,296.97,2.7685044608078884,0.0569577550957587,229.2570663847494,0.0303060915243964,90.75327474155638,49.04872546048422,39699.0
sarathi,mixed long short input output,qwen_7b,10,1.0,296.39,4.119138975697569,0.055938756769184625,294.0870249104686,0.03373932993690745,189.2169101521644,103.47177705050778,39699.0
sarathi,mixed long short input output,qwen_7b,10,2.0,289.31,2.591476898582183,0.058704463945748554,215.57827753692382,0.034564999481525006,96.92371504614427,53.00197020497045,39699.0
sarathi,mixed long short input output,qwen_7b,10,3.0,294.03,2.590174533275418,0.05832200112934313,219.5274797492193,0.03401013502023603,95.36781961024386,52.151141040029934,39699.0
sarathi,mixed long short input output,qwen_7b,10,4.0,292.21,2.651941803796213,0.05758491902531706,218.79417917169616,0.0342219636562746,95.96180828855961,52.475959070531474,39699.0
sarathi,mixed long short input output,qwen_7b,10,5.0,294.09,2.582387233304322,0.059561155376105554,220.24967247660953,0.034003196300452246,95.34836274609815,52.14050120711347,39699.0
sarathi,mixed long short input output,qwen_7b,10,6.0,300.14,2.6327577911666555,0.06105650021959802,225.0544244280665,0.033317785033650966,93.42640101286067,51.08949157060039,39699.0
sarathi,mixed long short input output,qwen_7b,10,7.0,296.09,2.810736147232815,0.06048098610631542,222.49441514195624,0.033773514809686246,94.7043128778412,51.78830760917289,39699.0
sarathi,mixed long short input output,qwen_7b,10,8.0,297.54,2.674845677614208,0.05892550200877183,224.1307493800412,0.0336089265308866,94.24279088525911,51.53592794246151,39699.0
sarathi,mixed long short input output,qwen_7b,10,9.0,294.02,2.538885853381358,0.05835894272136622,220.23317763521317,0.034011291748860625,95.37106319298007,52.15291476770288,39699.0
sarathi,mixed long short input output,qwen_7b,10,10.0,297.59,2.621883399819486,0.05984828868785031,223.417110879137,0.03360327968009678,94.22695655095939,51.5272690614604,39699.0
sarathi,mixed long short input output,yi_6b,1,1.0,6.04,0.2542659339960664,0.04373271523872305,5.021320778643712,0.16556291390728478,99.83443708609272,18.211920529801326,39503.0
sarathi,mixed long short input output,yi_6b,2,1.0,10.5,0.28464547843905164,0.04745717304000371,9.259782078233547,0.19047619047619047,92.0952380952381,29.047619047619047,39503.0
sarathi,mixed long short input output,yi_6b,3,1.0,286.45,0.26359255886636673,0.04608115919817749,257.4814449369907,0.010473031942747426,26.032466399022518,23.501483679525222,39503.0
sarathi,mixed long short input output,yi_6b,4,1.0,283.37,0.25362036157166584,0.04714355987934368,241.43100267724355,0.01411582030560751,28.66570208561245,24.635635388361507,39503.0
sarathi,mixed long short input output,yi_6b,5,1.0,285.08,0.260346559016034,0.04735057152354339,241.12182827158827,0.017538936438894346,35.74435246246668,29.988073523221555,39503.0
sarathi,mixed long short input output,yi_6b,6,1.0,290.55,3.1823017284623347,0.05340232516923537,234.93654652161058,0.020650490449148167,65.74427809327138,29.981070383754947,39623.0
sarathi,mixed long short input output,yi_6b,7,1.0,292.51,2.9017030415590828,0.05198710128623637,241.7775014561367,0.023930805784417628,75.30340843048101,39.1131927113603,39623.0
sarathi,mixed long short input output,yi_6b,8,1.0,294.52,2.781980430253314,0.05346702038237182,235.25128462160927,0.027162841233192993,85.32187966861335,47.79641450495722,39623.0
sarathi,mixed long short input output,yi_6b,9,1.0,299.23,2.7792089564725746,0.053958661719453044,230.96578514315183,0.030077198141897535,90.0678407913645,48.67827423720883,39623.0
sarathi,mixed long short input output,yi_6b,10,1.0,295.815,3.6692915852647277,0.053888898264585414,293.8680595524144,0.03380491185369234,189.5847066578774,103.67290367290367,39623.0
sarathi,mixed long short input output,yi_6b,10,2.0,298.58,2.608441832312379,0.056615311785482035,223.06677458981267,0.03349186147766093,93.91452876950902,51.35642038984527,39623.0
sarathi,mixed long short input output,yi_6b,10,3.0,293.16,2.6031300167902334,0.05711316496275698,219.1731580827849,0.03411106562969027,95.65083913221449,52.30590803656706,39623.0
sarathi,mixed long short input output,yi_6b,10,4.0,293.05,2.599289499653965,0.057616792032229455,219.45303650780096,0.03412386964681795,95.68674287664221,52.32554171643064,39623.0
sarathi,mixed long short input output,yi_6b,10,5.0,288.97,2.5940060815075374,0.05705167369456108,216.57853229866583,0.03460566840848531,97.03775478423366,53.06433193757137,39623.0
sarathi,mixed long short input output,yi_6b,10,6.0,289.27,2.605390785366759,0.05740978479098923,216.55418629287726,0.03456977909911156,96.93711757181872,53.009299270577664,39623.0
sarathi,mixed long short input output,yi_6b,10,7.0,293.7,2.589238575031046,0.05727013063761763,220.23212083178788,0.03404834865509023,95.47497446373852,52.20973782771536,39623.0
sarathi,mixed long short input output,yi_6b,10,8.0,297.65,2.6206395044340716,0.05799735823350244,223.15976413189185,0.03359650596337981,94.20796237191333,51.5168822442466,39623.0
sarathi,mixed long short input output,yi_6b,10,9.0,296.71,2.674867794394955,0.05898801682632357,222.87305832268885,0.0337029422668599,94.50642041050185,51.680091672002966,39623.0
sarathi,mixed long short input output,yi_6b,10,10.0,295.32,2.6461917353095448,0.05823736748176615,221.53985864233675,0.03386157388595422,94.95123933360424,51.923337396722204,39623.0
vllm,mixed long short input output,llama2_7b,1,1.0,6.08,0.1063531800173223,0.04547149646779471,5.062912970781326,0.16447368421052633,99.17763157894737,18.092105263157894,38227.0
vllm,mixed long short input output,llama2_7b,2,1.0,9.98,0.09417193790432057,0.04549677769227795,8.7479368624161,0.2004008016032064,96.8937875751503,30.561122244488978,38247.0
vllm,mixed long short input output,llama2_7b,3,1.0,291.6,0.09726141141727561,0.04903117445787005,262.1688134631142,0.0102880658436214,25.57270233196159,23.086419753086417,38249.0
vllm,mixed long short input output,llama2_7b,4,1.0,288.09,0.09691806636983522,0.04931249847552398,245.50922319260417,0.013884549967024195,28.196049845534382,24.232010829948976,38249.0
vllm,mixed long short input output,llama2_7b,5,1.0,289.11,0.09515614113770421,0.05055594556097913,244.50953875216652,0.01729445539759953,35.24610010030784,29.570059838815673,38269.0
vllm,mixed long short input output,llama2_7b,6,1.0,288.51,0.6161050942610018,0.05825793484303241,233.47033250372624,0.020796506186960592,66.20914353055353,30.193060899102285,38909.0
vllm,mixed long short input output,llama2_7b,7,1.0,295.0,0.578767413902096,0.05902789214742314,243.188161048293,0.023728813559322035,74.66779661016949,38.78305084745763,38889.0
vllm,mixed long short input output,llama2_7b,8,1.0,293.53,0.5466559363761913,0.05818506923253264,233.9036279188934,0.027254454399890986,85.60964807685757,47.957619323408174,38909.0
vllm,mixed long short input output,llama2_7b,9,1.0,293.24,0.5160509698092934,0.059431278983690036,225.21276591573837,0.03069158368571818,91.90765243486564,49.67262310735234,38909.0
vllm,mixed long short input output,llama2_7b,10,1.0,295.66499999999996,0.7853884992189706,0.06226873049478329,293.01027073424774,0.033822062131128136,189.68088884379284,103.72550014374377,38889.0
vllm,mixed long short input output,llama2_7b,10,2.0,295.32,0.49230466147418994,0.06456089867527828,219.68359961514344,0.03386157388595422,94.95123933360424,51.923337396722204,38889.0
vllm,mixed long short input output,llama2_7b,10,3.0,282.15,0.48929657940752735,0.059313552660350086,209.85053013316337,0.0354421407052986,99.38330675172782,54.346978557504876,38889.0
vllm,mixed long short input output,llama2_7b,10,4.0,297.54,0.5173420156934292,0.06660359491955438,221.67192599050452,0.0336089265308866,94.24279088525911,51.53592794246151,38909.0
vllm,mixed long short input output,llama2_7b,10,5.0,293.58,0.521015093638561,0.06441798413501394,218.6914121504522,0.034062265821922476,95.51399959125281,52.23107841133592,38909.0
vllm,mixed long short input output,llama2_7b,10,6.0,294.3,0.5208545509725802,0.06523703731395403,218.97794514315882,0.03397893306150187,95.28032619775739,52.10329595650696,38909.0
vllm,mixed long short input output,llama2_7b,10,7.0,295.87,0.5162292260210954,0.06529034955439404,220.26886939787056,0.033798627775712305,94.77473214587488,51.82681583127725,38909.0
vllm,mixed long short input output,llama2_7b,10,8.0,290.12,0.5159398503252299,0.06401012414348424,216.42691036873714,0.03446849579484351,96.6531090583207,52.853991451813044,38909.0
vllm,mixed long short input output,llama2_7b,10,9.0,293.45,0.5164436562219628,0.06554967317499834,218.2985907987806,0.03407735559720566,95.55631283012438,52.254217072755154,38909.0
