scheduler,model,Request Id,request_num_prefill_tokens,request_num_decode_tokens,request_scheduling_delay,request_execution_time,request_e2e_time,ttft,tpot,prefill_exec_with_preemption,decode_exec_with_preemption
vllm,llama,0_2,82,445,0.0217735888436436,11.48690414102748,11.777503650868312,0.2084399589803069,0.0259978959368269,0.1866663701366633,11.569063691888005
vllm,llama,0_3,30,51,0.0217770438175648,1.5798109332099557,1.6493995359633118,0.2084502098150551,0.0282539083558481,0.1866731659974903,1.4409493261482569
vllm,llama,0_4,27,234,0.0217804289422929,6.188676298828796,6.362914953846484,0.208459140965715,0.0263010932174391,0.1866787120234221,6.154455812880769
vllm,llama,0_5,215,82,0.0217839099932461,2.372780748642981,2.461950880941004,0.2084688059985637,0.0274814887188102,0.1866848960053175,2.25348207494244
vllm,llama,0_6,11,41,0.0217871838249266,1.3243412550073117,1.3810765768866986,0.2084779129363596,0.0285999674134229,0.186690729111433,1.172598663950339
vllm,llama,0_7,26,30,0.0217932008672505,1.034215704537928,1.0812271130271256,0.2084863109048456,0.0290913600707426,0.186693110037595,0.87274080212228
vllm,llama,0_8,40,83,0.0217965098563581,2.402758326847106,2.48846090096049,0.208495067898184,0.0274694678682205,0.1866985580418259,2.279965833062306
vllm,llama,0_9,169,20,0.0217998018488287,0.7576129361987114,0.7952291900292039,0.2085038269869983,0.0293362681521102,0.1867040251381695,0.5867253630422056
vllm,mistral,0_0,11,57,0.021759137045592,1.7583973903674632,1.8479540990665555,0.2130571589805185,0.0286824024576497,0.1912980219349265,1.634896940086037
vllm,mistral,0_1,320,64,0.0217685659881681,1.9393616691231728,2.031414655968547,0.2130703891161829,0.0284116291695681,0.1913018231280148,1.818344266852364
vllm,mistral,0_10,22,183,0.0218003520276397,4.971353277796879,5.1172714829444885,0.2131677900906652,0.0267983808352667,0.1913674380630254,4.904103692853823
vllm,mistral,0_11,11,517,0.0218035620637238,13.37545498344116,13.688299010973424,0.21317616594024,0.0260640673985167,0.1913726038765162,13.475122845033184
vllm,mistral,0_12,14,505,0.0218067409005016,13.083839528961107,13.368263992015272,0.2131839750800281,0.0260496633998717,0.1913772341795265,13.155080016935244
vllm,mistral,0_13,4,474,0.0218127949628978,12.336478483397514,12.59291466511786,0.2131931150797754,0.0261175560127385,0.1913803201168775,12.379721550038084
vllm,mistral,0_14,8,442,0.0218160520307719,11.561680135549976,11.78894507791847,0.2132011039648205,0.02618946600442,0.1913850519340485,11.57574397395365
vllm,mistral,0_15,92,2,0.0218192879110574,0.2610694570466876,0.2844271271023899,0.2132090160157531,0.0356090555433183,0.1913897281046956,0.0712181110866367
vllm,mistral,0_16,86,93,0.0218226329889148,2.708431764505804,2.7882686119992286,0.2132178340107202,0.0276887180428871,0.1913952010218054,2.5750507779885083
vllm,mistral,0_17,5,279,0.0218259640969336,7.439105529570952,7.594575183931738,0.2132257570046931,0.0264564495588782,0.1913997929077595,7.381349426927045
vllm,mistral,0_18,31,371,0.0218293769285082,9.7939026679378,9.97162078996189,0.2132341139949858,0.0263029290457328,0.1914047370664775,9.758386675966904
vllm,mistral,0_2,82,445,0.0217727930285036,11.529671945143493,11.867020322941244,0.2130816099233925,0.0261886263213884,0.1913088168948888,11.653938713017851
vllm,mistral,0_3,30,51,0.0217761090025305,1.612768589053303,1.6881943200714886,0.2130906151141971,0.0289236020579861,0.1913145061116665,1.4751037049572917
vllm,mistral,0_4,27,234,0.021779391914606,6.236274156020954,6.430754812899977,0.2131000200752169,0.0265711743283109,0.1913206281606108,6.21765479282476
vllm,mistral,0_5,215,82,0.0217830340843647,2.4068838474340737,2.50228472892195,0.2131238370202481,0.0279165962427036,0.1913408029358834,2.2891608919017017
vllm,mistral,0_6,11,41,0.0217873889487236,1.3595463305246085,1.4196603789459914,0.213133204029873,0.0294274920711248,0.1913458150811493,1.2065271749161184
vllm,mistral,0_7,26,30,0.0217907009646296,1.0725239154417068,1.1205275820102545,0.213141863932833,0.0302461906025807,0.1913511629682034,0.9073857180774212
vllm,mistral,0_8,40,83,0.0217939200811088,2.438011069549248,2.529741469072178,0.213151030940935,0.0279107281702559,0.1913571108598262,2.316590438131243
vllm,mistral,0_9,169,20,0.0217971510719507,0.7843269521836191,0.8227580760139972,0.2131598501000553,0.030479911295697,0.1913626990281045,0.6095982259139419
vllm,mixtral,0_0,11,57,0.0219229871872812,1.0850932479370383,1.1694384200964123,0.0893134910147637,0.0189495601593271,0.0673905038274824,1.0801249290816486
vllm,mixtral,0_1,320,64,0.0219351041596382,1.2105699563398955,1.297816256992519,0.089327563997358,0.0188826358280493,0.0673924598377198,1.2084886929951608
vllm,mixtral,0_10,22,183,0.021965476218611,3.2587851965799928,3.3965356920380145,0.0894220580812543,0.0180716592019495,0.0674565818626433,3.30711363395676
vllm,mixtral,0_11,11,517,0.0219690701924264,8.967425021575764,9.238471528049558,0.08943080320023,0.0176964037231128,0.0674617330078035,9.149040724849328
vllm,mixtral,0_12,14,505,0.021972187096253,8.771258872700855,9.017711941152813,0.0894399841781705,0.0176797464494547,0.0674677970819175,8.92827195697464
