scheduler,model,Request Id,request_num_prefill_tokens,request_num_decode_tokens,request_scheduling_delay,request_execution_time,request_e2e_time,ttft,tpot,prefill_exec_with_preemption,decode_exec_with_preemption
sarathi,mixtral,0_5,2523,1558,0.1630464589688927,29.145080999587663,30.17570193100255,0.2829631470376625,0.0191866102592842,0.1199166880687698,29.892738783964887
sarathi,mixtral,0_6,11,41,0.2614851229591295,0.8626269275555387,1.154574285959825,0.2829733289545402,0.0212585599269581,0.0214882059954106,0.8716009570052847
sarathi,mixtral,0_7,26,30,0.2614894040161744,0.6704430303070694,0.9512535040266812,0.3040699990233406,0.0215727835001113,0.0425805950071662,0.6471835050033405
sarathi,mixtral,0_8,3141,186,0.2833497000392526,3.739942624932155,4.177491534035653,0.4241735129617154,0.0201791291455588,0.1408238129224628,3.7533180210739374
sarathi,mixtral,0_9,3023,213,0.4032897819997743,4.254224412259646,4.825712151010521,0.5553549659671262,0.0200486252818938,0.1520651839673519,4.270357185043395
vllm,llama,0_0,320,64,0.0312659280607476,4.391279144911096,4.999299612012692,1.7793265871005133,0.0503120785142527,1.7480606590397656,3.2199730249121785
vllm,llama,0_1,30,51,0.0312774180201813,3.878662997041829,4.468872779048979,1.7793397880159318,0.0527359410006479,1.7480623699957505,2.6895329910330474
vllm,llama,0_10,40,83,0.0313100860221311,5.171410368056968,5.770307856029831,1.7794440240832046,0.0480826967704412,1.7481339380610734,3.9908638319466254
vllm,llama,0_11,22,183,0.0313137130578979,9.20080236659851,9.866172381094657,1.7794531940016896,0.0441897223338413,1.7481394809437916,8.086719187092967
vllm,llama,0_12,14,505,0.031317007029429,21.39616158267017,22.255790172028355,1.7794619550695645,0.0405471845880372,1.7481449480401352,20.47632821695879
vllm,llama,0_13,259,3333,0.0313202179968357,109.30791757931,110.99617513804697,1.779471454094164,0.0327682879339792,1.7481512360973284,109.2167036839528
vllm,llama,0_14,2221,1310,0.031323601026088,50.1275771871442,51.240764194051735,1.7794805550947783,0.037756705067906,1.7481569540686903,49.46128363895696
vllm,llama,0_15,3009,606,1.779943810077384,24.025577267399058,26.116638801060617,2.279897050000727,0.0393345573449833,0.499953239923343,23.83674175105989
vllm,llama,0_16,4,474,1.7799505260773003,19.03940188372508,21.05500486807432,2.2799077660311013,0.0396099094979814,0.499957239953801,18.77509710204322
vllm,llama,0_17,8,442,1.7799544800072908,17.825430795899592,19.81197515304666,2.2799178800778463,0.0396652879478932,0.4999634000705555,17.532057272968814
vllm,llama,0_18,996,1749,1.7799587750341743,63.43232208082918,65.80461589910556,2.2799266109941527,0.0363205770658155,0.4999678359599784,63.52468928811141
vllm,llama,0_2,31,2770,0.031281755072996,93.81532578566112,95.94547099701596,1.779350313008763,0.033994989416609,1.7480685579357669,94.16612068400718
vllm,llama,0_3,730,2887,0.0312852420611307,97.33008242759388,99.29504055005964,1.779359768028371,0.0337775132601424,1.7480745259672403,97.51568078203128
vllm,llama,0_4,1938,1541,0.0312885580351576,57.96235185151454,59.4154496230185,1.779370332020335,0.0374017386703427,1.7480817739851773,57.63607929099817
vllm,llama,0_5,2523,1558,0.0312928220955655,58.600828224327415,59.98835543799214,1.7793795900652185,0.0373613452168978,1.748086767969653,58.20897584792692
vllm,llama,0_6,11,41,0.0312964810291305,3.4708718571346253,4.04228066210635,1.7793906120350584,0.0551924402456412,1.748094131005928,2.262890050071292
vllm,llama,0_7,26,30,0.0312999420566484,3.0122673999285325,3.5719490670599043,1.7793993609957397,0.0597516568688054,1.7480994189390913,1.7925497060641646
vllm,llama,0_8,3141,186,0.0313033839920535,9.303269035182891,9.991377208032644,1.779408949078061,0.0441503669836268,1.7481055650860071,8.211968258954585
